tabelcode;datapunt;rij;kolom
S.05.01.01.01;R0400C0140;R0400;C0140
S.05.01.01.01;R0400C0150;R0400;C0150
S.05.01.01.01;R0400C0160;R0400;C0160
S.05.01.01.01;R0400C0200;R0400;C0200
S.05.01.01.01;R0410C0010;R0410;C0010
S.05.01.01.01;R0410C0020;R0410;C0020
S.05.01.01.01;R0410C0030;R0410;C0030
S.05.01.01.01;R0410C0040;R0410;C0040
S.05.01.01.01;R0410C0050;R0410;C0050
S.05.01.01.01;R0410C0060;R0410;C0060
S.05.01.01.01;R0410C0070;R0410;C0070
S.05.01.01.01;R0410C0080;R0410;C0080
S.05.01.01.01;R0410C0090;R0410;C0090
S.05.01.01.01;R0410C0100;R0410;C0100
S.05.01.01.01;R0410C0110;R0410;C0110
S.05.01.01.01;R0410C0120;R0410;C0120
S.05.01.01.01;R0410C0200;R0410;C0200
S.05.01.01.01;R0420C0010;R0420;C0010
S.05.01.01.01;R0420C0020;R0420;C0020
S.05.01.01.01;R0420C0030;R0420;C0030
S.05.01.01.01;R0420C0040;R0420;C0040
S.05.01.01.01;R0420C0050;R0420;C0050
S.05.01.01.01;R0420C0060;R0420;C0060
S.05.01.01.01;R0420C0070;R0420;C0070
S.05.01.01.01;R0420C0080;R0420;C0080
S.05.01.01.01;R0420C0090;R0420;C0090
S.05.01.01.01;R0420C0100;R0420;C0100
S.05.01.01.01;R0420C0110;R0420;C0110
S.05.01.01.01;R0420C0120;R0420;C0120
S.05.01.01.01;R0420C0200;R0420;C0200
S.05.01.01.01;R0430C0130;R0430;C0130
S.05.01.01.01;R0430C0140;R0430;C0140
S.05.01.01.01;R0430C0150;R0430;C0150
S.05.01.01.01;R0430C0160;R0430;C0160
S.05.01.01.01;R0430C0200;R0430;C0200
S.05.01.01.01;R0440C0010;R0440;C0010
S.05.01.01.01;R0440C0020;R0440;C0020
S.05.01.01.01;R0440C0030;R0440;C0030
S.05.01.01.01;R0440C0040;R0440;C0040
S.05.01.01.01;R0440C0050;R0440;C0050
S.05.01.01.01;R0440C0060;R0440;C0060
S.05.01.01.01;R0440C0070;R0440;C0070
S.05.01.01.01;R0440C0080;R0440;C0080
S.05.01.01.01;R0440C0090;R0440;C0090
S.05.01.01.01;R0440C0100;R0440;C0100
S.05.01.01.01;R0440C0110;R0440;C0110
S.05.01.01.01;R0440C0120;R0440;C0120
S.05.01.01.01;R0440C0130;R0440;C0130
S.05.01.01.01;R0440C0140;R0440;C0140
S.05.01.01.01;R0440C0150;R0440;C0150
S.05.01.01.01;R0440C0160;R0440;C0160
S.05.01.01.01;R0440C0200;R0440;C0200
S.05.01.01.01;R0500C0010;R0500;C0010
S.05.01.01.01;R0500C0020;R0500;C0020
S.05.01.01.01;R0500C0030;R0500;C0030
S.05.01.01.01;R0500C0040;R0500;C0040
S.05.01.01.01;R0500C0050;R0500;C0050
S.05.01.01.01;R0500C0060;R0500;C0060
S.05.01.01.01;R0500C0070;R0500;C0070
S.05.01.01.01;R0500C0080;R0500;C0080
S.05.01.01.01;R0500C0090;R0500;C0090
S.05.01.01.01;R0500C0100;R0500;C0100
S.05.01.01.01;R0500C0110;R0500;C0110
S.05.01.01.01;R0500C0120;R0500;C0120
S.05.01.01.01;R0500C0130;R0500;C0130
S.05.01.01.01;R0500C0140;R0500;C0140
S.05.01.01.01;R0500C0150;R0500;C0150
S.05.01.01.01;R0500C0160;R0500;C0160
S.05.01.01.01;R0500C0200;R0500;C0200
S.05.01.01.01;R0550C0010;R0550;C0010
S.05.01.01.01;R0550C0020;R0550;C0020
S.05.01.01.01;R0550C0030;R0550;C0030
S.05.01.01.01;R0550C0040;R0550;C0040
S.05.01.01.01;R0550C0050;R0550;C0050
S.05.01.01.01;R0550C0060;R0550;C0060
S.05.01.01.01;R0550C0070;R0550;C0070
S.05.01.01.01;R0550C0080;R0550;C0080
S.05.01.01.01;R0550C0090;R0550;C0090
S.05.01.01.01;R0550C0100;R0550;C0100
S.05.01.01.01;R0550C0110;R0550;C0110
S.05.01.01.01;R0550C0120;R0550;C0120
S.05.01.01.01;R0550C0130;R0550;C0130
S.05.01.01.01;R0550C0140;R0550;C0140
S.05.01.01.01;R0550C0150;R0550;C0150
S.05.01.01.01;R0550C0160;R0550;C0160
S.05.01.01.01;R0550C0200;R0550;C0200
S.05.01.01.01;R0610C0010;R0610;C0010
S.05.01.01.01;R0610C0020;R0610;C0020
S.05.01.01.01;R0610C0030;R0610;C0030
S.05.01.01.01;R0610C0040;R0610;C0040
S.05.01.01.01;R0610C0050;R0610;C0050
S.05.01.01.01;R0610C0060;R0610;C0060
S.05.01.01.01;R0610C0070;R0610;C0070
S.05.01.01.01;R0610C0080;R0610;C0080
S.05.01.01.01;R0610C0090;R0610;C0090
S.05.01.01.01;R0610C0100;R0610;C0100
S.05.01.01.01;R0610C0110;R0610;C0110
S.05.01.01.01;R0610C0120;R0610;C0120
S.05.01.01.01;R0610C0200;R0610;C0200
S.05.01.01.01;R0620C0010;R0620;C0010
S.05.01.01.01;R0620C0020;R0620;C0020
S.05.01.01.01;R0620C0030;R0620;C0030
S.05.01.01.01;R0620C0040;R0620;C0040
S.05.01.01.01;R0620C0050;R0620;C0050
S.05.01.01.01;R0620C0060;R0620;C0060
S.05.01.01.01;R0620C0070;R0620;C0070
S.05.01.01.01;R0620C0080;R0620;C0080
S.05.01.01.01;R0620C0090;R0620;C0090
S.05.01.01.01;R0620C0100;R0620;C0100
S.05.01.01.01;R0620C0110;R0620;C0110
S.05.01.01.01;R0620C0120;R0620;C0120
S.05.01.01.01;R0620C0200;R0620;C0200
S.05.01.01.01;R0630C0130;R0630;C0130
S.05.01.01.01;R0630C0140;R0630;C0140
S.05.01.01.01;R0630C0150;R0630;C0150
S.05.01.01.01;R0630C0160;R0630;C0160
S.05.01.01.01;R0630C0200;R0630;C0200
S.05.01.01.01;R0640C0010;R0640;C0010
S.05.01.01.01;R0640C0020;R0640;C0020
S.05.01.01.01;R0640C0030;R0640;C0030
S.05.01.01.01;R0640C0040;R0640;C0040
S.05.01.01.01;R0640C0050;R0640;C0050
S.05.01.01.01;R0640C0060;R0640;C0060
S.05.01.01.01;R0640C0070;R0640;C0070
S.05.01.01.01;R0640C0080;R0640;C0080
S.05.01.01.01;R0640C0090;R0640;C0090
S.05.01.01.01;R0640C0100;R0640;C0100
S.05.01.01.01;R0640C0110;R0640;C0110
S.05.01.01.01;R0640C0120;R0640;C0120
S.05.01.01.01;R0640C0130;R0640;C0130
S.05.01.01.01;R0640C0140;R0640;C0140
S.05.01.01.01;R0640C0150;R0640;C0150
S.05.01.01.01;R0640C0160;R0640;C0160
S.05.01.01.01;R0640C0200;R0640;C0200
S.05.01.01.01;R0700C0010;R0700;C0010
S.05.01.01.01;R0700C0020;R0700;C0020
S.05.01.01.01;R0700C0030;R0700;C0030
S.05.01.01.01;R0700C0040;R0700;C0040
S.05.01.01.01;R0700C0050;R0700;C0050
S.05.01.01.01;R0700C0060;R0700;C0060
S.05.01.01.01;R0700C0070;R0700;C0070
S.05.01.01.01;R0700C0080;R0700;C0080
S.05.01.01.01;R0700C0090;R0700;C0090
S.05.01.01.01;R0700C0100;R0700;C0100
S.05.01.01.01;R0700C0110;R0700;C0110
S.05.01.01.01;R0700C0120;R0700;C0120
S.05.01.01.01;R0700C0130;R0700;C0130
S.05.01.01.01;R0700C0140;R0700;C0140
S.05.01.01.01;R0700C0150;R0700;C0150
S.05.01.01.01;R0700C0160;R0700;C0160
S.05.01.01.01;R0700C0200;R0700;C0200
S.05.01.01.01;R0710C0010;R0710;C0010
S.05.01.01.01;R0710C0020;R0710;C0020
S.05.01.01.01;R0710C0030;R0710;C0030
S.05.01.01.01;R0710C0040;R0710;C0040
S.05.01.01.01;R0710C0050;R0710;C0050
S.05.01.01.01;R0710C0060;R0710;C0060
S.05.01.01.01;R0710C0070;R0710;C0070
S.05.01.01.01;R0710C0080;R0710;C0080
S.05.01.01.01;R0710C0090;R0710;C0090
S.05.01.01.01;R0710C0100;R0710;C0100
S.05.01.01.01;R0710C0110;R0710;C0110
S.05.01.01.01;R0710C0120;R0710;C0120
S.05.01.01.01;R0710C0200;R0710;C0200
S.05.01.01.01;R0720C0010;R0720;C0010
S.05.01.01.01;R0720C0020;R0720;C0020
S.05.01.01.01;R0720C0030;R0720;C0030
S.05.01.01.01;R0720C0040;R0720;C0040
S.05.01.01.01;R0720C0050;R0720;C0050
S.05.01.01.01;R0720C0060;R0720;C0060
S.05.01.01.01;R0720C0070;R0720;C0070
S.05.01.01.01;R0720C0080;R0720;C0080
S.05.01.01.01;R0720C0090;R0720;C0090
S.05.01.01.01;R0720C0100;R0720;C0100
S.05.01.01.01;R0720C0110;R0720;C0110
S.05.01.01.01;R0720C0120;R0720;C0120
S.05.01.01.01;R0720C0200;R0720;C0200
S.05.01.01.01;R0730C0130;R0730;C0130
S.05.01.01.01;R0730C0140;R0730;C0140
S.05.01.01.01;R0730C0150;R0730;C0150
S.05.01.01.01;R0730C0160;R0730;C0160
S.05.01.01.01;R0730C0200;R0730;C0200
S.05.01.01.01;R0740C0010;R0740;C0010
S.05.01.01.01;R0740C0020;R0740;C0020
S.05.01.01.01;R0740C0030;R0740;C0030
S.05.01.01.01;R0740C0040;R0740;C0040
S.05.01.01.01;R0740C0050;R0740;C0050
S.05.01.01.01;R0740C0060;R0740;C0060
S.05.01.01.01;R0740C0070;R0740;C0070
S.05.01.01.01;R0740C0080;R0740;C0080
S.05.01.01.01;R0740C0090;R0740;C0090
S.05.01.01.01;R0740C0100;R0740;C0100
S.05.01.01.01;R0740C0110;R0740;C0110
S.05.01.01.01;R0740C0120;R0740;C0120
S.05.01.01.01;R0740C0130;R0740;C0130
S.05.01.01.01;R0740C0140;R0740;C0140
S.05.01.01.01;R0740C0150;R0740;C0150
S.05.01.01.01;R0740C0160;R0740;C0160
S.05.01.01.01;R0740C0200;R0740;C0200
S.05.01.01.01;R0800C0010;R0800;C0010
S.05.01.01.01;R0800C0020;R0800;C0020
S.05.01.01.01;R0800C0030;R0800;C0030
S.05.01.01.01;R0800C0040;R0800;C0040
S.05.01.01.01;R0800C0050;R0800;C0050
S.05.01.01.01;R0800C0060;R0800;C0060
S.05.01.01.01;R0800C0070;R0800;C0070
S.05.01.01.01;R0800C0080;R0800;C0080
S.05.01.01.01;R0800C0090;R0800;C0090
S.05.01.01.01;R0800C0100;R0800;C0100
S.05.01.01.01;R0800C0110;R0800;C0110
S.05.01.01.01;R0800C0120;R0800;C0120
S.05.01.01.01;R0800C0130;R0800;C0130
S.05.01.01.01;R0800C0140;R0800;C0140
S.05.01.01.01;R0800C0150;R0800;C0150
S.05.01.01.01;R0800C0160;R0800;C0160
S.05.01.01.01;R0800C0200;R0800;C0200
S.05.01.01.01;R0810C0010;R0810;C0010
S.05.01.01.01;R0810C0020;R0810;C0020
S.05.01.01.01;R0810C0030;R0810;C0030
S.05.01.01.01;R0810C0040;R0810;C0040
S.05.01.01.01;R0810C0050;R0810;C0050
S.05.01.01.01;R0810C0060;R0810;C0060
S.05.01.01.01;R0810C0070;R0810;C0070
S.05.01.01.01;R0810C0080;R0810;C0080
S.05.01.01.01;R0810C0090;R0810;C0090
S.05.01.01.01;R0810C0100;R0810;C0100
S.05.01.01.01;R0810C0110;R0810;C0110
S.05.01.01.01;R0810C0120;R0810;C0120
S.05.01.01.01;R0810C0200;R0810;C0200
S.05.01.01.01;R0820C0010;R0820;C0010
S.05.01.01.01;R0820C0020;R0820;C0020
S.05.01.01.01;R0820C0030;R0820;C0030
S.05.01.01.01;R0820C0040;R0820;C0040
S.05.01.01.01;R0820C0050;R0820;C0050
S.05.01.01.01;R0820C0060;R0820;C0060
S.05.01.01.01;R0820C0070;R0820;C0070
S.05.01.01.01;R0820C0080;R0820;C0080
S.05.01.01.01;R0820C0090;R0820;C0090
S.05.01.01.01;R0820C0100;R0820;C0100
S.05.01.01.01;R0820C0110;R0820;C0110
S.05.01.01.01;R0820C0120;R0820;C0120
S.05.01.01.01;R0820C0200;R0820;C0200
S.05.01.01.01;R0830C0130;R0830;C0130
S.05.01.01.01;R0830C0140;R0830;C0140
S.05.01.01.01;R0830C0150;R0830;C0150
S.05.01.01.01;R0830C0160;R0830;C0160
S.05.01.01.01;R0830C0200;R0830;C0200
S.05.01.01.01;R0840C0010;R0840;C0010
S.05.01.01.01;R0840C0020;R0840;C0020
S.05.01.01.01;R0840C0030;R0840;C0030
S.05.01.01.01;R0840C0040;R0840;C0040
S.05.01.01.01;R0840C0050;R0840;C0050
S.05.01.01.01;R0840C0060;R0840;C0060
S.05.01.01.01;R0840C0070;R0840;C0070
S.05.01.01.01;R0840C0080;R0840;C0080
S.05.01.01.01;R0840C0090;R0840;C0090
S.05.01.01.01;R0840C0100;R0840;C0100
S.05.01.01.01;R0840C0110;R0840;C0110
S.05.01.01.01;R0840C0120;R0840;C0120
S.05.01.01.01;R0840C0130;R0840;C0130
S.05.01.01.01;R0840C0140;R0840;C0140
S.05.01.01.01;R0840C0150;R0840;C0150
S.05.01.01.01;R0840C0160;R0840;C0160
S.05.01.01.01;R0840C0200;R0840;C0200
S.05.01.01.01;R0900C0010;R0900;C0010
S.05.01.01.01;R0900C0020;R0900;C0020
S.05.01.01.01;R0900C0030;R0900;C0030
S.05.01.01.01;R0900C0040;R0900;C0040
S.05.01.01.01;R0900C0050;R0900;C0050
S.05.01.01.01;R0900C0060;R0900;C0060
S.05.01.01.01;R0900C0070;R0900;C0070
S.05.01.01.01;R0900C0080;R0900;C0080
S.05.01.01.01;R0900C0090;R0900;C0090
S.05.01.01.01;R0900C0100;R0900;C0100
S.05.01.01.01;R0900C0110;R0900;C0110
S.05.01.01.01;R0900C0120;R0900;C0120
S.05.01.01.01;R0900C0130;R0900;C0130
S.05.01.01.01;R0900C0140;R0900;C0140
S.05.01.01.01;R0900C0150;R0900;C0150
S.05.01.01.01;R0900C0160;R0900;C0160
S.05.01.01.01;R0900C0200;R0900;C0200
S.05.01.01.01;R0910C0010;R0910;C0010
S.05.01.01.01;R0910C0020;R0910;C0020
S.05.01.01.01;R0910C0030;R0910;C0030
S.05.01.01.01;R0910C0040;R0910;C0040
S.05.01.01.01;R0910C0050;R0910;C0050
S.05.01.01.01;R0910C0060;R0910;C0060
S.05.01.01.01;R0910C0070;R0910;C0070
S.05.01.01.01;R0910C0080;R0910;C0080
S.05.01.01.01;R0910C0090;R0910;C0090
S.05.01.01.01;R0910C0100;R0910;C0100
S.05.01.01.01;R0910C0110;R0910;C0110
S.05.01.01.01;R0910C0120;R0910;C0120
S.05.01.01.01;R0910C0200;R0910;C0200
S.05.01.01.01;R0920C0010;R0920;C0010
S.05.01.01.01;R0920C0020;R0920;C0020
S.05.01.01.01;R0920C0030;R0920;C0030
S.05.01.01.01;R0920C0040;R0920;C0040
S.05.01.01.01;R0920C0050;R0920;C0050
S.05.01.01.01;R0920C0060;R0920;C0060
S.05.01.01.01;R0920C0070;R0920;C0070
S.05.01.01.01;R0920C0080;R0920;C0080
S.05.01.01.01;R0920C0090;R0920;C0090
S.05.01.01.01;R0920C0100;R0920;C0100
S.05.01.01.01;R0920C0110;R0920;C0110
S.05.01.01.01;R0920C0120;R0920;C0120
S.05.01.01.01;R0920C0200;R0920;C0200
S.05.01.01.01;R0930C0130;R0930;C0130
S.05.01.01.01;R0930C0140;R0930;C0140
S.05.01.01.01;R0930C0150;R0930;C0150
S.05.01.01.01;R0930C0160;R0930;C0160
S.05.01.01.01;R0930C0200;R0930;C0200
S.05.01.01.01;R0940C0010;R0940;C0010
S.05.01.01.01;R0940C0020;R0940;C0020
S.05.01.01.01;R0940C0030;R0940;C0030
S.05.01.01.01;R0940C0040;R0940;C0040
S.05.01.01.01;R0940C0050;R0940;C0050
S.05.01.01.01;R0940C0060;R0940;C0060
S.05.01.01.01;R0940C0070;R0940;C0070
S.05.01.01.01;R0940C0080;R0940;C0080
S.05.01.01.01;R0940C0090;R0940;C0090
S.05.01.01.01;R0940C0100;R0940;C0100
S.05.01.01.01;R0940C0110;R0940;C0110
S.05.01.01.01;R0940C0120;R0940;C0120
S.05.01.01.01;R0940C0130;R0940;C0130
S.05.01.01.01;R0940C0140;R0940;C0140
S.05.01.01.01;R0940C0150;R0940;C0150
S.05.01.01.01;R0940C0160;R0940;C0160
S.05.01.01.01;R0940C0200;R0940;C0200
S.05.01.01.01;R1000C0010;R1000;C0010
S.05.01.01.01;R1000C0020;R1000;C0020
S.05.01.01.01;R1000C0030;R1000;C0030
S.05.01.01.01;R1000C0040;R1000;C0040
S.05.01.01.01;R1000C0050;R1000;C0050
S.05.01.01.01;R1000C0060;R1000;C0060
S.05.01.01.01;R1000C0070;R1000;C0070
S.05.01.01.01;R1000C0080;R1000;C0080
S.05.01.01.01;R1000C0090;R1000;C0090
S.05.01.01.01;R1000C0100;R1000;C0100
S.05.01.01.01;R1000C0110;R1000;C0110
S.05.01.01.01;R1000C0120;R1000;C0120
S.05.01.01.01;R1000C0130;R1000;C0130
S.05.01.01.01;R1000C0140;R1000;C0140
S.05.01.01.01;R1000C0150;R1000;C0150
S.05.01.01.01;R1000C0160;R1000;C0160
S.05.01.01.01;R1000C0200;R1000;C0200
S.05.01.01.01;R1010C0010;R1010;C0010
S.05.01.01.01;R1010C0020;R1010;C0020
S.05.01.01.01;R1010C0030;R1010;C0030
S.05.01.01.01;R1010C0040;R1010;C0040
S.05.01.01.01;R1010C0050;R1010;C0050
S.05.01.01.01;R1010C0060;R1010;C0060
S.05.01.01.01;R1010C0070;R1010;C0070
S.05.01.01.01;R1010C0080;R1010;C0080
S.05.01.01.01;R1010C0090;R1010;C0090
S.05.01.01.01;R1010C0100;R1010;C0100
S.05.01.01.01;R1010C0110;R1010;C0110
S.05.01.01.01;R1010C0120;R1010;C0120
S.05.01.01.01;R1010C0200;R1010;C0200
S.05.01.01.01;R1020C0010;R1020;C0010
S.05.01.01.01;R1020C0020;R1020;C0020
S.05.01.01.01;R1020C0030;R1020;C0030
S.05.01.01.01;R1020C0040;R1020;C0040
S.05.01.01.01;R1020C0050;R1020;C0050
S.05.01.01.01;R1020C0060;R1020;C0060
S.05.01.01.01;R1020C0070;R1020;C0070
S.05.01.01.01;R1020C0080;R1020;C0080
S.05.01.01.01;R1020C0090;R1020;C0090
S.05.01.01.01;R1020C0100;R1020;C0100
S.05.01.01.01;R1020C0110;R1020;C0110
S.05.01.01.01;R1020C0120;R1020;C0120
S.05.01.01.01;R1020C0200;R1020;C0200
S.05.01.01.01;R1030C0130;R1030;C0130
S.05.01.01.01;R1030C0140;R1030;C0140
S.05.01.01.01;R1030C0150;R1030;C0150
S.05.01.01.01;R1030C0160;R1030;C0160
S.05.01.01.01;R1030C0200;R1030;C0200
S.05.01.01.01;R1040C0010;R1040;C0010
S.05.01.01.01;R1040C0020;R1040;C0020
S.05.01.01.01;R1040C0030;R1040;C0030
S.05.01.01.01;R1040C0040;R1040;C0040
S.05.01.01.01;R1040C0050;R1040;C0050
S.05.01.01.01;R1040C0060;R1040;C0060
S.05.01.01.01;R1040C0070;R1040;C0070
S.05.01.01.01;R1040C0080;R1040;C0080
S.05.01.01.01;R1040C0090;R1040;C0090
S.05.01.01.01;R1040C0100;R1040;C0100
S.05.01.01.01;R1040C0110;R1040;C0110
S.05.01.01.01;R1040C0120;R1040;C0120
S.05.01.01.01;R1040C0130;R1040;C0130
S.05.01.01.01;R1040C0140;R1040;C0140
S.05.01.01.01;R1040C0150;R1040;C0150
S.05.01.01.01;R1040C0160;R1040;C0160
S.05.01.01.01;R1040C0200;R1040;C0200
S.05.01.01.01;R1100C0010;R1100;C0010
S.05.01.01.01;R1100C0020;R1100;C0020
S.05.01.01.01;R1100C0030;R1100;C0030
S.05.01.01.01;R1100C0040;R1100;C0040
S.05.01.01.01;R1100C0050;R1100;C0050
S.05.01.01.01;R1100C0060;R1100;C0060
S.05.01.01.01;R1100C0070;R1100;C0070
S.05.01.01.01;R1100C0080;R1100;C0080
S.05.01.01.01;R1100C0090;R1100;C0090
S.05.01.01.01;R1100C0100;R1100;C0100
S.05.01.01.01;R1100C0110;R1100;C0110
S.05.01.01.01;R1100C0120;R1100;C0120
S.05.01.01.01;R1100C0130;R1100;C0130
S.05.01.01.01;R1100C0140;R1100;C0140
S.05.01.01.01;R1100C0150;R1100;C0150
S.05.01.01.01;R1100C0160;R1100;C0160
S.05.01.01.01;R1100C0200;R1100;C0200
S.05.01.01.01;R1200C0200;R1200;C0200
S.05.01.01.01;R1300C0200;R1300;C0200
S.05.01.01.02;R1410C0210;R1410;C0210
S.05.01.01.02;R1410C0220;R1410;C0220
S.05.01.01.02;R1410C0230;R1410;C0230
S.05.01.01.02;R1410C0240;R1410;C0240
S.05.01.01.02;R1410C0250;R1410;C0250
S.05.01.01.02;R1410C0260;R1410;C0260
S.05.01.01.02;R1410C0270;R1410;C0270
S.05.01.01.02;R1410C0280;R1410;C0280
S.05.01.01.02;R1410C0300;R1410;C0300
S.05.01.01.02;R1420C0210;R1420;C0210
S.05.01.01.02;R1420C0220;R1420;C0220
S.05.01.01.02;R1420C0230;R1420;C0230
S.05.01.01.02;R1420C0240;R1420;C0240
S.05.01.01.02;R1420C0250;R1420;C0250
S.05.01.01.02;R1420C0260;R1420;C0260
S.05.01.01.02;R1420C0270;R1420;C0270
S.05.01.01.02;R1420C0280;R1420;C0280
S.05.01.01.02;R1420C0300;R1420;C0300
S.05.01.01.02;R1500C0210;R1500;C0210
S.05.01.01.02;R1500C0220;R1500;C0220
S.05.01.01.02;R1500C0230;R1500;C0230
S.05.01.01.02;R1500C0240;R1500;C0240
S.05.01.01.02;R1500C0250;R1500;C0250
S.05.01.01.02;R1500C0260;R1500;C0260
S.05.01.01.02;R1500C0270;R1500;C0270
S.05.01.01.02;R1500C0280;R1500;C0280
S.05.01.01.02;R1500C0300;R1500;C0300
S.05.01.01.02;R1510C0210;R1510;C0210
S.05.01.01.02;R1510C0220;R1510;C0220
S.05.01.01.02;R1510C0230;R1510;C0230
S.05.01.01.02;R1510C0240;R1510;C0240
S.05.01.01.02;R1510C0250;R1510;C0250
S.05.01.01.02;R1510C0260;R1510;C0260
S.05.01.01.02;R1510C0270;R1510;C0270
S.05.01.01.02;R1510C0280;R1510;C0280
S.05.01.01.02;R1510C0300;R1510;C0300
S.05.01.01.02;R1520C0210;R1520;C0210
S.05.01.01.02;R1520C0220;R1520;C0220
S.05.01.01.02;R1520C0230;R1520;C0230
S.05.01.01.02;R1520C0240;R1520;C0240
S.05.01.01.02;R1520C0250;R1520;C0250
S.05.01.01.02;R1520C0260;R1520;C0260
S.05.01.01.02;R1520C0270;R1520;C0270
S.05.01.01.02;R1520C0280;R1520;C0280
S.05.01.01.02;R1520C0300;R1520;C0300
S.05.01.01.02;R1600C0210;R1600;C0210
S.05.01.01.02;R1600C0220;R1600;C0220
S.05.01.01.02;R1600C0230;R1600;C0230
S.05.01.01.02;R1600C0240;R1600;C0240
S.05.01.01.02;R1600C0250;R1600;C0250
S.05.01.01.02;R1600C0260;R1600;C0260
S.05.01.01.02;R1600C0270;R1600;C0270
S.05.01.01.02;R1600C0280;R1600;C0280
S.05.01.01.02;R1600C0300;R1600;C0300
S.05.01.01.02;R1610C0210;R1610;C0210
S.05.01.01.02;R1610C0220;R1610;C0220
S.05.01.01.02;R1610C0230;R1610;C0230
S.05.01.01.02;R1610C0240;R1610;C0240
S.05.01.01.02;R1610C0250;R1610;C0250
S.05.01.01.02;R1610C0260;R1610;C0260
S.05.01.01.02;R1610C0270;R1610;C0270
S.05.01.01.02;R1610C0280;R1610;C0280
S.05.01.01.02;R1610C0300;R1610;C0300
S.05.01.01.02;R1620C0210;R1620;C0210
S.05.01.01.02;R1620C0220;R1620;C0220
S.05.01.01.02;R1620C0230;R1620;C0230
S.05.01.01.02;R1620C0240;R1620;C0240
S.05.01.01.02;R1620C0250;R1620;C0250
S.05.01.01.02;R1620C0260;R1620;C0260
S.05.01.01.02;R1620C0270;R1620;C0270
S.05.01.01.02;R1620C0280;R1620;C0280
S.05.01.01.02;R1620C0300;R1620;C0300
S.05.01.01.02;R1700C0210;R1700;C0210
S.05.01.01.02;R1700C0220;R1700;C0220
S.05.01.01.02;R1700C0230;R1700;C0230
S.05.01.01.02;R1700C0240;R1700;C0240
S.05.01.01.02;R1700C0250;R1700;C0250
S.05.01.01.02;R1700C0260;R1700;C0260
S.05.01.01.02;R1700C0270;R1700;C0270
S.05.01.01.02;R1700C0280;R1700;C0280
S.05.01.01.02;R1700C0300;R1700;C0300
S.05.01.01.02;R1710C0210;R1710;C0210
S.05.01.01.02;R1710C0220;R1710;C0220
S.05.01.01.02;R1710C0230;R1710;C0230
S.05.01.01.02;R1710C0240;R1710;C0240
S.05.01.01.02;R1710C0250;R1710;C0250
S.05.01.01.02;R1710C0260;R1710;C0260
S.05.01.01.02;R1710C0270;R1710;C0270
S.05.01.01.02;R1710C0280;R1710;C0280
S.05.01.01.02;R1710C0300;R1710;C0300
S.05.01.01.02;R1720C0210;R1720;C0210
S.05.01.01.02;R1720C0220;R1720;C0220
S.05.01.01.02;R1720C0230;R1720;C0230
S.05.01.01.02;R1720C0240;R1720;C0240
S.05.01.01.02;R1720C0250;R1720;C0250
S.05.01.01.02;R1720C0260;R1720;C0260
S.05.01.01.02;R1720C0270;R1720;C0270
S.05.01.01.02;R1720C0280;R1720;C0280
S.05.01.01.02;R1720C0300;R1720;C0300
S.05.01.01.02;R1800C0210;R1800;C0210
S.05.01.01.02;R1800C0220;R1800;C0220
S.05.01.01.02;R1800C0230;R1800;C0230
S.05.01.01.02;R1800C0240;R1800;C0240
S.05.01.01.02;R1800C0250;R1800;C0250
S.05.01.01.02;R1800C0260;R1800;C0260
S.05.01.01.02;R1800C0270;R1800;C0270
S.05.01.01.02;R1800C0280;R1800;C0280
S.05.01.01.02;R1800C0300;R1800;C0300
S.05.01.01.02;R1900C0210;R1900;C0210
S.05.01.01.02;R1900C0220;R1900;C0220
S.05.01.01.02;R1900C0230;R1900;C0230
S.05.01.01.02;R1900C0240;R1900;C0240
S.05.01.01.02;R1900C0250;R1900;C0250
S.05.01.01.02;R1900C0260;R1900;C0260
S.05.01.01.02;R1900C0270;R1900;C0270
S.05.01.01.02;R1900C0280;R1900;C0280
S.05.01.01.02;R1900C0300;R1900;C0300
S.05.01.01.02;R1910C0210;R1910;C0210
S.05.01.01.02;R1910C0220;R1910;C0220
S.05.01.01.02;R1910C0230;R1910;C0230
S.05.01.01.02;R1910C0240;R1910;C0240
S.05.01.01.02;R1910C0250;R1910;C0250
S.05.01.01.02;R1910C0260;R1910;C0260
S.05.01.01.02;R1910C0270;R1910;C0270
S.05.01.01.02;R1910C0280;R1910;C0280
S.05.01.01.02;R1910C0300;R1910;C0300
S.05.01.01.02;R1920C0210;R1920;C0210
S.05.01.01.02;R1920C0220;R1920;C0220
S.05.01.01.02;R1920C0230;R1920;C0230
S.05.01.01.02;R1920C0240;R1920;C0240
S.05.01.01.02;R1920C0250;R1920;C0250
S.05.01.01.02;R1920C0260;R1920;C0260
S.05.01.01.02;R1920C0270;R1920;C0270
S.05.01.01.02;R1920C0280;R1920;C0280
S.05.01.01.02;R1920C0300;R1920;C0300
S.05.01.01.02;R2000C0210;R2000;C0210
S.05.01.01.02;R2000C0220;R2000;C0220
S.05.01.01.02;R2000C0230;R2000;C0230
S.05.01.01.02;R2000C0240;R2000;C0240
S.05.01.01.02;R2000C0250;R2000;C0250
S.05.01.01.02;R2000C0260;R2000;C0260
S.05.01.01.02;R2000C0270;R2000;C0270
S.05.01.01.02;R2000C0280;R2000;C0280
S.05.01.01.02;R2000C0300;R2000;C0300
S.05.01.01.02;R2010C0210;R2010;C0210
S.05.01.01.02;R2010C0220;R2010;C0220
